Date,Price,Open,High,Low,Vol.,Change %
09/25/2018,7332.17,7426.66,7426.66,7331.75,58.96K,-1.36%
09/24/2018,7433.61,7361.58,7433.61,7361.58,69.75K,0.69%
09/21/2018,7383.00,7184.57,7383.00,7180.00,200.29K,3.48%
09/20/2018,7134.73,7256.53,7259.76,7134.73,93.25K,-1.20%
09/19/2018,7221.23,7285.57,7337.68,7203.36,103.64K,-0.89%
09/18/2018,7286.34,7411.77,7418.54,7273.98,99.72K,-1.72%
09/17/2018,7413.56,7424.88,7433.69,7399.19,55.31K,0.01%
09/14/2018,7413.15,7508.34,7517.63,7413.15,91.03K,-1.39%
09/13/2018,7517.37,7473.40,7517.37,7452.81,89.73K,0.92%
09/12/2018,7449.20,7505.20,7534.23,7449.20,91.63K,-0.92%
09/11/2018,7518.01,7582.81,7582.81,7492.40,79.84K,-1.03%
09/10/2018,7596.15,7591.51,7605.57,7466.27,115.00K,-0.03%
09/07/2018,7598.64,7597.42,7620.88,7526.73,115.47K,-0.52%
09/06/2018,7638.71,7715.14,7715.14,7552.24,124.87K,-1.46%
09/05/2018,7752.27,7859.76,7861.40,7699.02,123.86K,-1.64%
09/04/2018,7881.82,7842.68,7881.82,7828.38,92.54K,0.63%
09/03/2018,7832.22,7879.00,7879.00,7820.92,152.40K,-0.30%
08/31/2018,7855.71,7838.06,7855.71,7776.85,180.13K,0.03%
08/30/2018,7853.16,7818.27,7875.16,7818.27,155.65K,0.28%
08/29/2018,7830.96,7803.04,7831.34,7773.07,164.56K,-0.17%
08/28/2018,7844.61,7769.81,7861.60,7769.81,127.19K,1.01%
08/24/2018,7766.47,7775.52,7783.29,7718.17,135.06K,-0.48%
08/23/2018,7804.03,7623.77,7804.03,7623.77,125.26K,2.25%
08/22/2018,7632.26,7551.65,7632.26,7529.64,75.66K,1.76%
08/20/2018,7500.53,7592.17,7606.81,7500.53,44.87K,-1.09%
08/17/2018,7583.52,7529.96,7617.49,7529.96,97.38K,0.88%
08/16/2018,7517.36,7534.57,7541.92,7478.94,77.97K,-0.31%
08/15/2018,7540.92,7520.99,7566.62,7513.44,56.10K,0.17%
08/14/2018,7527.78,7623.11,7623.11,7508.83,79.68K,-1.41%
08/13/2018,7635.27,7782.11,7782.11,7634.60,80.86K,-2.17%
08/10/2018,7804.98,7804.02,7840.63,7781.82,101.34K,-0.20%
08/09/2018,7820.71,7856.70,7879.27,7751.42,148.34K,-0.39%
08/08/2018,7851.46,7737.49,7851.46,7737.49,130.49K,1.63%
08/07/2018,7725.85,7813.38,7814.89,7725.85,87.59K,-1.17%
08/06/2018,7817.31,7809.38,7843.59,7784.05,81.45K,-0.03%
08/03/2018,7819.39,7763.49,7819.39,7709.86,102.64K,0.77%
08/02/2018,7759.55,7824.52,7824.52,7746.09,95.53K,-1.00%
08/01/2018,7838.22,7664.99,7838.22,7655.30,141.75K,2.17%
07/31/2018,7672.00,7730.09,7742.85,7623.77,158.11K,-1.30%
07/30/2018,7773.32,7693.45,7773.32,7683.10,99.19K,0.93%
07/27/2018,7701.38,7661.66,7701.38,7586.34,137.03K,0.46%
07/26/2018,7665.85,7557.86,7665.85,7557.86,165.59K,2.02%
07/25/2018,7514.00,7438.85,7620.39,7438.85,153.69K,0.90%
07/24/2018,7447.02,7362.98,7447.02,7362.98,92.35K,0.95%
07/23/2018,7376.80,7388.50,7408.16,7368.52,87.35K,-0.31%
07/20/2018,7399.61,7390.57,7411.45,7327.35,90.14K,0.16%
07/19/2018,7387.87,7443.94,7459.14,7365.69,71.82K,-0.85%
07/18/2018,7451.37,7381.74,7451.37,7379.97,60.96K,0.94%
07/17/2018,7381.68,7375.10,7385.95,7346.78,52.91K,0.17%
07/16/2018,7369.44,7388.98,7390.00,7334.88,48.80K,-0.40%
07/13/2018,7399.18,7372.48,7405.42,7366.50,76.32K,0.66%
07/12/2018,7350.58,7328.04,7370.46,7307.60,93.82K,0.23%
07/11/2018,7333.73,7245.73,7333.73,7239.11,78.57K,1.39%
07/10/2018,7233.29,7218.25,7233.29,7192.58,77.74K,0.65%
07/09/2018,7186.62,7196.83,7214.57,7162.64,73.63K,0.00%
07/06/2018,7186.71,7225.95,7225.95,7143.57,71.11K,-0.65%
07/05/2018,7233.57,7306.01,7306.01,7225.07,97.30K,-1.56%
07/04/2018,7348.42,7272.03,7348.42,7227.29,102.22K,1.12%
07/03/2018,7267.34,7223.04,7267.34,7194.55,70.26K,0.54%
07/02/2018,7227.96,7184.62,7261.29,7160.83,104.02K,0.48%
06/29/2018,7193.68,7061.48,7193.68,7061.48,136.54K,1.80%
06/28/2018,7066.57,7128.51,7128.51,7055.63,93.00K,-1.53%
06/27/2018,7176.43,6997.99,7176.43,6984.14,123.29K,2.41%
06/26/2018,7007.21,7014.05,7021.26,6929.86,115.41K,0.29%
06/25/2018,6986.88,7240.06,7240.06,6986.88,121.76K,-1.08%
06/22/2018,7063.20,7092.04,7132.71,6923.67,175.30K,-0.49%
06/21/2018,7098.15,7262.73,7271.21,7092.16,147.42K,-2.25%
06/20/2018,7261.62,7316.29,7349.74,7261.01,116.21K,-0.70%
06/19/2018,7312.61,7347.44,7348.23,7253.12,124.24K,-1.37%
06/18/2018,7414.11,7403.93,7414.11,7328.30,137.55K,-1.53%
06/14/2018,7529.54,7553.80,7561.44,7479.57,280.51K,-0.97%
06/13/2018,7602.98,7722.43,7723.85,7553.74,124.82K,-2.17%
06/11/2018,7771.30,7738.28,7779.26,7699.67,60.73K,0.39%
06/08/2018,7740.74,7803.35,7803.35,7718.33,82.46K,-0.80%
06/07/2018,7803.31,7693.30,7814.88,7687.94,157.56K,1.48%
06/06/2018,7689.14,7666.77,7702.33,7654.13,105.62K,0.04%
06/05/2018,7685.76,7594.55,7685.76,7550.64,133.33K,1.40%
06/04/2018,7579.61,7619.38,7620.13,7551.89,77.62K,-0.66%
06/01/2018,7630.26,7499.90,7630.26,7487.37,113.34K,1.78%
05/31/2018,7497.17,7496.11,7537.63,7457.05,387.82K,0.36%
05/30/2018,7470.14,7575.38,7575.38,7461.73,115.66K,-1.74%
05/29/2018,7602.36,7662.37,7662.37,7585.16,94.26K,-0.53%
05/28/2018,7642.90,7669.96,7669.96,7598.13,76.89K,-0.06%
05/25/2018,7647.51,7673.82,7674.29,7605.98,80.10K,-0.07%
05/24/2018,7652.53,7573.67,7652.53,7555.45,72.44K,1.22%
05/23/2018,7560.47,7673.62,7673.62,7517.56,102.14K,-1.12%
05/22/2018,7646.20,7698.23,7698.65,7633.52,83.42K,-0.15%
05/21/2018,7658.05,7693.22,7715.66,7658.05,68.85K,-0.19%
05/18/2018,7672.28,7742.39,7742.39,7639.15,82.27K,-0.28%
05/17/2018,7694.12,7855.90,7855.90,7694.12,134.75K,-2.23%
05/16/2018,7869.56,7869.48,7869.56,7751.33,159.99K,-0.21%
05/15/2018,7885.97,7771.90,7906.45,7765.46,163.63K,1.73%
05/11/2018,7752.11,7625.10,7760.26,7625.10,118.70K,2.39%
05/10/2018,7571.00,7547.46,7630.29,7531.66,98.27K,0.21%
05/09/2018,7555.27,7587.68,7590.80,7535.93,108.03K,-0.29%
05/08/2018,7577.57,7544.10,7615.22,7543.35,108.82K,0.59%
05/07/2018,7533.28,7578.80,7581.72,7517.09,60.64K,-0.17%
05/04/2018,7546.19,7541.00,7558.31,7499.26,94.48K,0.15%
05/03/2018,7535.10,7792.41,7792.41,7535.10,144.84K,-2.60%
05/02/2018,7736.07,7791.63,7856.50,7736.07,101.85K,-1.06%
04/30/2018,7819.25,7726.96,7822.84,7726.27,135.55K,1.27%
04/27/2018,7721.02,7631.44,7721.02,7604.54,129.38K,1.36%
04/26/2018,7617.42,7544.02,7617.42,7529.13,81.79K,0.79%
04/25/2018,7557.91,7595.49,7636.57,7526.30,112.22K,-0.56%
04/24/2018,7600.36,7704.18,7704.27,7600.36,104.16K,-1.54%
04/23/2018,7719.47,7736.09,7746.86,7663.53,96.68K,-0.09%
04/20/2018,7726.72,7698.08,7783.55,7691.93,119.10K,0.58%
04/19/2018,7682.24,7689.35,7756.40,7537.42,303.92K,-1.42%
04/18/2018,7793.13,7743.14,7828.85,7743.14,125.31K,0.90%
04/17/2018,7723.39,7861.72,7861.72,7691.79,128.36K,-1.87%
04/16/2018,7870.25,7928.99,7928.99,7845.47,83.35K,-0.38%
04/13/2018,7899.98,8031.23,8031.23,7899.98,127.00K,-1.78%
04/12/2018,8043.07,7962.66,8043.07,7951.09,85.63K,1.25%
04/11/2018,7943.93,7958.33,7990.98,7930.66,92.67K,0.12%
04/10/2018,7934.68,7946.45,7984.64,7890.31,119.55K,-0.14%
04/06/2018,7945.66,8018.77,8047.70,7901.79,76.65K,-0.95%
04/05/2018,8022.16,8035.64,8043.66,7988.37,59.46K,0.31%
04/04/2018,7997.67,8084.93,8084.93,7991.60,86.14K,-0.63%
04/03/2018,8048.72,7976.33,8071.68,7976.33,121.02K,0.12%
04/02/2018,8039.45,7993.63,8039.45,7944.86,61.92K,0.75%
03/28/2018,7979.83,8016.35,8056.22,7967.28,121.79K,-0.84%
03/27/2018,8047.03,7947.21,8047.03,7947.21,97.59K,1.45%
03/26/2018,7932.38,7948.05,7949.61,7834.11,87.67K,-0.48%
03/23/2018,7970.80,7980.66,7980.66,7923.65,105.20K,-1.89%
03/22/2018,8124.45,7934.83,8124.45,7928.75,130.46K,2.72%
03/21/2018,7909.07,8097.59,8097.59,7909.07,157.64K,-1.87%
03/20/2018,8059.60,8180.25,8180.25,8015.49,134.72K,-2.14%
03/19/2018,8235.54,8236.54,8240.13,8169.00,152.70K,-0.03%
03/16/2018,8238.15,8200.14,8258.09,8156.19,289.47K,0.59%
03/15/2018,8190.01,8322.10,8326.01,8190.01,110.94K,-1.90%
03/14/2018,8348.74,8430.03,8430.03,8284.76,101.22K,-0.84%
03/13/2018,8419.57,8454.09,8462.25,8397.96,96.03K,-0.40%
03/12/2018,8453.50,8442.25,8484.65,8425.93,136.12K,0.97%
03/09/2018,8372.51,8401.33,8409.75,8367.63,100.78K,-0.11%
03/08/2018,8381.85,8388.08,8389.74,8350.53,95.44K,-0.27%
03/07/2018,8404.69,8373.62,8404.69,8333.11,109.85K,0.53%
03/06/2018,8360.22,8388.02,8411.76,8344.84,142.96K,-0.31%
03/05/2018,8386.17,8434.67,8449.82,8350.53,61.36K,-0.86%
03/02/2018,8458.57,8414.94,8458.57,8337.69,86.43K,-0.09%
03/01/2018,8465.77,8471.22,8503.68,8429.75,103.06K,-0.11%
02/28/2018,8475.29,8538.53,8575.44,8475.29,157.80K,-1.36%
02/27/2018,8592.38,8507.68,8592.38,8507.45,147.01K,1.09%
02/26/2018,8499.98,8450.15,8499.98,8373.68,113.78K,0.38%
02/23/2018,8467.56,8520.73,8526.23,8465.79,114.55K,-0.56%
02/22/2018,8515.57,8598.50,8605.93,8472.89,136.83K,-1.14%
02/21/2018,8613.65,8677.51,8677.51,8613.50,149.14K,-1.25%
02/20/2018,8722.70,8727.16,8728.08,8637.77,126.92K,0.14%
02/19/2018,8710.22,8593.87,8757.83,8538.20,110.78K,1.14%
02/15/2018,8612.44,8603.71,8612.44,8505.86,179.69K,0.17%
02/14/2018,8598.11,8563.57,8598.11,8498.57,169.61K,0.33%
02/13/2018,8570.14,8514.06,8570.14,8476.46,125.57K,0.97%
02/12/2018,8487.91,8533.80,8554.51,8460.56,85.89K,-0.19%
02/09/2018,8503.69,8545.88,8546.02,8421.74,114.16K,-1.64%
02/08/2018,8645.08,8679.37,8679.37,8601.53,95.00K,-0.26%
02/07/2018,8667.56,8648.00,8700.56,8603.18,115.34K,1.37%
02/06/2018,8550.42,8475.08,8550.42,8379.83,150.03K,-0.76%
02/05/2018,8616.00,8680.59,8680.59,8555.55,152.49K,-2.21%
02/02/2018,8810.75,8746.86,8810.75,8746.86,146.97K,0.82%
02/01/2018,8738.72,8748.38,8818.10,8738.72,99.36K,-0.29%
01/31/2018,8764.01,8831.83,8831.83,8721.85,150.76K,-1.64%
01/30/2018,8910.48,9025.29,9025.29,8838.69,166.24K,-1.64%
01/29/2018,9058.62,9051.75,9078.37,9008.41,119.56K,0.19%
01/26/2018,9041.20,8995.61,9041.20,8945.32,116.74K,0.47%
01/25/2018,8999.17,8907.45,8999.17,8907.24,148.08K,0.88%
01/24/2018,8920.23,8992.37,8992.37,8898.21,96.37K,-0.88%
01/23/2018,8999.02,8952.81,8999.02,8916.07,112.60K,0.54%
01/22/2018,8950.62,8893.14,8975.12,8883.00,98.60K,0.39%
01/19/2018,8915.92,8824.72,8915.92,8802.78,124.47K,1.08%
01/18/2018,8820.74,8790.05,8822.40,8772.45,173.13K,-0.32%
01/17/2018,8848.99,8879.67,8902.27,8821.41,162.53K,-0.18%
01/16/2018,8865.13,8890.74,8969.18,8865.13,141.74K,0.08%
01/15/2018,8857.72,8844.35,8897.56,8809.53,147.11K,0.49%
01/12/2018,8814.62,8836.29,8868.56,8803.62,125.85K,0.02%
01/11/2018,8813.25,8908.64,8909.00,8745.63,141.64K,-1.20%
01/10/2018,8920.29,8914.25,8926.78,8877.98,96.73K,-0.04%
01/09/2018,8923.72,8758.96,8923.72,8755.40,116.13K,2.04%
01/08/2018,8745.12,8818.90,8820.53,8713.86,99.60K,-0.28%
01/05/2018,8770.00,8743.41,8858.07,8739.74,158.23K,0.35%
01/04/2018,8739.83,8710.00,8760.26,8690.34,124.75K,0.18%
01/03/2018,8724.13,8584.46,8724.13,8580.50,129.60K,1.94%
01/02/2018,8558.42,8562.86,8640.04,8535.10,170.54K,0.00%
12/29/2017,8558.42,8562.86,8640.04,8535.10,170.54K,0.27%
12/28/2017,8535.09,8474.99,8571.46,8468.19,106.54K,0.52%
12/27/2017,8490.91,8427.05,8490.91,8412.89,47.95K,0.69%
12/22/2017,8432.31,8377.92,8432.31,8364.42,47.02K,0.64%
12/21/2017,8378.28,8371.91,8378.28,8323.01,88.10K,0.19%
12/20/2017,8362.61,8376.32,8377.57,8343.99,57.72K,-0.04%
12/19/2017,8365.96,8422.09,8422.77,8348.88,88.31K,-0.68%
12/18/2017,8422.82,8345.97,8422.82,8345.32,68.25K,1.03%
12/15/2017,8337.04,8425.66,8425.66,8337.04,226.81K,-1.47%
12/14/2017,8461.06,8366.60,8461.06,8344.02,111.08K,1.21%
12/13/2017,8359.61,8341.81,8363.15,8321.59,77.58K,0.31%
12/12/2017,8334.06,8346.27,8362.28,8311.68,118.57K,-0.29%
12/11/2017,8358.57,8296.23,8358.57,8277.26,82.52K,0.65%
12/08/2017,8304.70,8176.21,8304.70,8167.60,119.25K,1.59%
12/07/2017,8174.93,8128.06,8174.93,8109.57,96.88K,0.56%
12/06/2017,8129.62,8157.60,8197.39,8119.37,122.96K,-0.19%
12/05/2017,8145.00,8093.63,8149.22,8085.44,114.59K,0.75%
12/04/2017,8084.45,8108.21,8126.97,8051.86,117.39K,-0.73%
12/01/2017,8144.02,8236.15,8236.15,8122.32,157.68K,-1.33%
11/29/2017,8254.03,8272.07,8304.38,8213.65,212.70K,-0.46%
11/28/2017,8291.88,8341.77,8341.77,8254.25,94.28K,-0.83%
11/27/2017,8361.69,8358.35,8361.69,8261.28,68.09K,-0.04%
11/24/2017,8365.11,8330.09,8365.11,8261.15,126.83K,0.26%
11/23/2017,8343.23,8291.86,8343.23,8278.51,52.65K,0.94%
11/22/2017,8265.68,8306.72,8346.92,8265.68,96.31K,-0.28%
11/21/2017,8289.19,8339.81,8340.63,8289.19,93.62K,-0.39%
11/20/2017,8321.98,8332.71,8371.95,8321.98,67.87K,0.13%
11/17/2017,8311.08,8274.89,8326.81,8262.90,104.62K,1.28%
11/16/2017,8206.44,8211.03,8332.94,8206.44,135.59K,-0.81%
11/15/2017,8273.44,8335.87,8348.52,8260.61,142.92K,-1.27%
11/14/2017,8379.64,8349.61,8379.64,8280.43,112.46K,0.60%
11/13/2017,8330.02,8460.62,8486.61,8330.02,95.95K,-1.23%
11/10/2017,8433.48,8548.07,8548.21,8433.48,104.23K,-1.01%
11/09/2017,8519.82,8515.40,8563.51,8506.77,131.31K,0.13%
11/08/2017,8508.49,8525.04,8532.45,8486.52,138.30K,-0.16%
11/07/2017,8521.81,8519.66,8543.41,8462.22,92.53K,-0.01%
11/06/2017,8523.07,8393.05,8523.07,8393.05,109.62K,1.75%
11/03/2017,8376.13,8544.02,8605.15,8376.13,168.24K,-1.64%
11/02/2017,8516.02,8342.98,8543.80,8321.65,157.75K,1.80%
10/30/2017,8365.26,8332.33,8365.26,8305.65,68.01K,0.84%
10/27/2017,8295.95,8260.60,8295.95,8209.88,74.18K,0.34%
10/26/2017,8267.92,8301.17,8313.48,8225.95,80.55K,-0.43%
10/25/2017,8303.35,8299.68,8327.76,8244.11,109.44K,0.28%
10/24/2017,8279.92,8351.03,8373.45,8279.92,90.74K,-0.82%
10/23/2017,8348.32,8429.89,8456.98,8342.20,97.51K,-0.86%
10/20/2017,8420.95,8465.64,8474.18,8415.90,80.55K,-0.78%
10/19/2017,8487.37,8441.36,8487.37,8375.09,88.13K,0.66%
10/18/2017,8431.73,8537.66,8548.58,8332.30,133.22K,-0.78%
10/17/2017,8497.74,8484.94,8586.73,8484.94,179.54K,0.59%
10/13/2017,8447.94,8422.22,8447.94,8399.84,136.34K,0.54%
10/12/2017,8402.81,8367.09,8406.36,8361.44,114.76K,0.53%
10/11/2017,8358.47,8418.33,8427.13,8353.11,161.37K,-0.47%
10/10/2017,8398.04,8354.88,8409.92,8340.17,81.75K,0.37%
10/09/2017,8367.38,8333.70,8367.38,8326.78,60.96K,0.68%
10/06/2017,8310.88,8332.56,8406.34,8297.02,113.03K,0.20%
10/05/2017,8294.01,8353.23,8355.63,8294.01,88.75K,-0.60%
10/04/2017,8344.05,8328.74,8377.79,8328.74,99.19K,0.37%
10/03/2017,8312.93,8261.29,8321.22,8261.29,115.83K,0.69%
10/02/2017,8256.28,8210.76,8257.83,8197.89,113.51K,1.04%
09/29/2017,8171.43,8151.58,8240.52,8151.58,176.86K,0.19%
09/28/2017,8156.04,8223.69,8223.69,8151.86,182.21K,-0.80%
09/27/2017,8221.92,8159.18,8221.92,8113.30,459.31K,0.63%
09/26/2017,8170.14,8230.56,8230.56,8119.59,392.33K,-0.90%
09/25/2017,8244.73,8247.41,8252.20,8195.45,140.27K,-0.44%
09/22/2017,8281.27,8297.94,8314.44,8275.45,100.65K,-0.07%
09/21/2017,8286.86,8239.22,8321.81,8237.83,197.02K,0.82%
09/20/2017,8219.32,8201.69,8250.00,8201.69,127.58K,0.69%
09/19/2017,8162.70,8299.81,8299.85,8162.70,204.15K,-1.58%
09/18/2017,8294.14,8185.24,8294.14,8155.94,157.35K,1.38%
09/15/2017,8180.85,8141.39,8180.85,8104.95,227.89K,0.44%
09/14/2017,8144.91,8073.24,8169.64,8071.76,202.64K,1.13%
09/13/2017,8053.88,8097.27,8103.68,8047.04,173.59K,0.06%
09/11/2017,8049.31,8036.93,8055.63,8012.55,99.34K,0.33%
09/08/2017,8022.75,8044.60,8048.51,8018.91,152.59K,0.00%
09/07/2017,8022.98,8003.83,8025.74,7994.83,157.69K,0.49%
09/06/2017,7983.97,8025.24,8027.22,7972.62,160.63K,-0.81%
09/05/2017,8049.35,8038.28,8049.35,7995.13,157.44K,0.18%
09/04/2017,8035.20,8014.49,8047.44,7980.86,149.20K,0.96%
08/31/2017,7958.57,7975.51,7976.30,7943.21,202.01K,0.02%
08/30/2017,7956.73,7978.80,7984.38,7912.43,106.13K,0.10%
08/29/2017,7948.39,8036.04,8036.04,7931.78,116.52K,-0.83%
08/25/2017,8015.14,8018.20,8031.50,8009.72,91.65K,0.13%
08/24/2017,8004.93,8023.40,8023.40,7978.86,78.24K,0.08%
08/23/2017,7998.75,8027.97,8028.90,7998.75,90.48K,-0.21%
08/22/2017,8015.93,8018.14,8026.31,7969.74,114.86K,-0.01%
08/18/2017,8016.73,8079.00,8079.00,8015.68,80.51K,-0.69%
08/17/2017,8072.75,8084.41,8105.01,8049.61,120.94K,0.33%
08/16/2017,8046.59,8015.69,8082.49,7996.01,157.42K,0.46%
08/15/2017,8009.41,8003.08,8009.41,7964.33,143.61K,0.59%
08/14/2017,7962.12,7954.89,7973.34,7951.57,108.71K,0.42%
08/11/2017,7928.43,7953.89,7953.89,7873.31,112.19K,-0.47%
08/10/2017,7966.25,8005.39,8008.01,7934.82,103.68K,-0.25%
08/09/2017,7985.83,8007.25,8011.59,7940.97,153.47K,-0.01%
08/08/2017,7986.51,8030.07,8039.05,7986.51,161.85K,-0.07%
08/07/2017,7992.27,7955.37,7992.27,7955.10,112.11K,0.75%
08/04/2017,7932.82,7918.91,7960.80,7918.03,258.51K,0.71%
08/03/2017,7876.66,7897.84,7946.31,7862.11,117.57K,0.05%
08/02/2017,7872.65,7936.89,8037.91,7872.65,159.22K,-0.43%
08/01/2017,7906.60,8015.68,8017.18,7906.60,167.18K,-1.39%
07/31/2017,8018.05,8068.66,8070.04,7953.47,180.74K,-0.66%
07/28/2017,8071.47,8075.72,8079.70,8046.76,119.15K,0.32%
07/27/2017,8045.78,8072.21,8106.74,8045.78,177.60K,0.10%
07/26/2017,8037.51,8007.70,8062.99,7998.14,225.27K,0.83%
07/25/2017,7971.72,7985.42,7999.00,7958.95,138.23K,0.11%
07/24/2017,7962.64,7985.04,7985.04,7949.41,93.16K,-0.34%
07/21/2017,7989.73,7917.26,7989.73,7849.26,137.22K,1.08%
07/20/2017,7904.34,7988.14,8001.59,7904.34,168.02K,-0.86%
07/19/2017,7972.90,7974.45,8005.31,7967.70,189.77K,0.25%
07/18/2017,7952.92,7941.37,7967.81,7941.37,138.19K,0.23%
07/17/2017,7934.50,7915.43,7955.01,7914.44,92.13K,0.62%
07/14/2017,7885.90,7952.87,7958.08,7875.52,127.19K,-0.64%
07/13/2017,7936.85,7963.73,7994.27,7911.83,180.78K,-0.02%
07/12/2017,7938.37,7872.63,7952.96,7872.63,238.32K,1.02%
07/11/2017,7858.14,7846.84,7863.66,7844.63,133.92K,0.26%
07/10/2017,7837.47,7889.47,7900.28,7837.47,112.79K,-0.66%
07/07/2017,7889.33,7887.69,7894.61,7880.13,144.05K,0.01%
07/06/2017,7888.31,7850.50,7892.71,7849.08,172.74K,0.50%
07/05/2017,7848.84,7848.03,7848.84,7821.37,104.65K,0.19%
07/04/2017,7833.96,7854.98,7858.90,7830.33,83.93K,-0.41%
07/03/2017,7866.52,7840.23,7866.52,7797.83,96.89K,0.30%
06/30/2017,7843.16,7774.91,7843.16,7734.52,215.74K,0.71%
06/29/2017,7788.06,7877.35,7877.69,7774.49,161.65K,-0.88%
06/28/2017,7857.18,7889.80,7894.33,7854.78,112.17K,-0.24%
06/27/2017,7876.37,7851.93,7890.63,7837.23,92.26K,0.80%
06/23/2017,7814.17,7872.59,7872.59,7799.89,94.45K,-0.56%
06/22/2017,7858.34,7886.59,7886.59,7831.82,167.49K,-0.36%
06/21/2017,7886.37,7921.88,7921.88,7851.97,111.13K,-0.40%
06/20/2017,7917.86,7944.84,7950.57,7917.86,103.26K,-0.33%
06/19/2017,7943.75,7900.72,7951.08,7900.72,100.04K,0.78%
06/16/2017,7882.22,7961.94,7961.94,7882.22,427.53K,-1.03%
06/15/2017,7964.49,7975.43,8028.22,7964.49,149.40K,-0.02%
06/14/2017,7966.01,7933.75,7966.01,7901.84,156.20K,0.61%
06/13/2017,7917.89,7995.98,7998.76,7900.11,208.58K,-0.91%
06/09/2017,7990.24,7961.46,8026.33,7956.71,153.61K,0.40%
06/08/2017,7958.63,8007.04,8046.63,7947.71,178.54K,-0.55%
06/07/2017,8002.32,7964.02,8018.25,7964.02,190.67K,0.62%
06/06/2017,7953.12,8019.20,8020.10,7953.12,147.04K,-0.60%
06/05/2017,8001.38,7954.62,8040.34,7954.62,144.05K,1.19%
06/02/2017,7907.66,7921.40,8002.32,7907.66,222.70K,-0.25%
06/01/2017,7927.49,7835.27,7936.03,7835.27,210.14K,1.15%
05/31/2017,7837.12,7855.98,7858.20,7816.61,469.15K,-0.30%
05/30/2017,7860.77,7891.75,7897.77,7850.47,153.43K,-0.32%
05/29/2017,7886.03,7866.48,7925.90,7866.40,173.00K,0.24%
05/26/2017,7867.49,7870.03,7885.42,7858.77,180.99K,-0.05%
05/25/2017,7871.65,7845.81,7873.86,7828.94,135.11K,0.43%
05/24/2017,7837.82,7788.11,7837.82,7761.61,126.35K,0.33%
05/23/2017,7812.14,7823.03,7848.14,7812.14,243.92K,0.07%
05/22/2017,7806.57,7795.29,7821.28,7795.29,192.69K,0.50%
05/19/2017,7767.62,7755.35,7767.62,7738.75,121.00K,0.13%
05/18/2017,7757.69,7797.52,7797.52,7718.96,145.67K,-0.88%
05/17/2017,7826.53,7805.57,7842.21,7803.09,164.85K,0.46%
05/16/2017,7791.07,7805.53,7840.68,7789.13,206.24K,0.23%
05/15/2017,7772.93,7818.02,7860.31,7772.93,151.80K,-0.55%
05/12/2017,7815.53,7797.84,7815.53,7724.37,174.64K,-0.01%
05/11/2017,7816.40,7798.81,7863.97,7773.17,211.07K,0.29%
05/10/2017,7794.17,7915.06,7943.72,7794.17,216.38K,-1.63%
05/09/2017,7923.50,7980.36,8018.39,7913.14,187.60K,-0.49%
05/08/2017,7962.33,7849.89,7962.33,7849.89,242.06K,1.53%
05/05/2017,7841.99,7753.06,7908.97,7742.51,205.44K,1.11%
05/04/2017,7755.75,7696.22,7767.91,7689.20,153.12K,0.96%
05/03/2017,7682.26,7713.86,7731.98,7682.26,129.37K,-0.27%
05/02/2017,7703.10,7687.29,7720.33,7685.54,144.87K,0.55%
04/27/2017,7661.01,7721.16,7721.16,7661.01,124.15K,-0.85%
04/26/2017,7726.45,7708.85,7733.78,7683.47,117.49K,0.34%
04/25/2017,7700.46,7599.90,7719.67,7596.39,176.71K,1.47%
04/24/2017,7588.88,7585.36,7599.05,7565.02,114.20K,0.14%
04/21/2017,7578.16,7585.04,7609.65,7575.34,135.40K,0.19%
04/20/2017,7563.45,7502.29,7563.45,7493.96,190.70K,0.54%
04/19/2017,7522.98,7586.44,7591.81,7502.93,107.12K,-0.87%
04/18/2017,7588.98,7594.92,7607.83,7573.71,108.26K,0.01%
04/17/2017,7588.53,7615.44,7621.50,7584.34,96.78K,-0.54%
04/12/2017,7629.64,7600.78,7631.80,7594.72,163.04K,0.37%
04/11/2017,7601.40,7615.95,7645.10,7588.82,156.04K,-0.22%
04/10/2017,7617.91,7598.24,7624.20,7580.36,173.64K,0.45%
04/07/2017,7583.75,7559.65,7667.33,7553.52,292.33K,0.24%
04/06/2017,7565.32,7580.24,7603.90,7529.47,320.72K,-0.25%
04/05/2017,7584.21,7478.50,7584.86,7476.57,253.00K,1.85%
04/04/2017,7446.49,7363.88,7456.26,7354.57,171.30K,1.43%
04/03/2017,7341.65,7323.74,7346.00,7317.74,157.20K,0.41%
03/31/2017,7311.72,7336.61,7340.64,7301.69,158.07K,-0.28%
03/30/2017,7332.59,7327.38,7360.39,7327.38,172.84K,0.12%
03/29/2017,7324.00,7320.09,7354.46,7310.02,236.89K,-0.10%
03/28/2017,7331.46,7276.26,7331.46,7274.60,161.16K,1.18%
03/27/2017,7245.97,7268.64,7276.00,7222.15,192.00K,-0.33%
03/24/2017,7269.62,7308.65,7317.25,7269.62,208.95K,-0.43%
03/23/2017,7301.03,7299.89,7315.89,7281.85,176.37K,0.64%
03/22/2017,7254.93,7300.46,7300.46,7230.17,218.01K,-0.93%
03/21/2017,7323.31,7319.92,7361.44,7318.19,197.68K,0.09%
03/20/2017,7316.57,7374.45,7380.57,7297.32,156.14K,-0.39%
03/17/2017,7345.02,7307.01,7417.76,7274.68,438.50K,0.91%
03/16/2017,7278.60,7279.86,7320.50,7268.18,117.43K,0.34%
